epoch,loss,val_loss
178,0.1815620676735061,0.2241058991043957
179,0.18204173683289626,0.22677124883213978
180,0.18125157981467283,0.2243605527252731
181,0.18127984544745399,0.2303049395488931
182,0.180871138911793,0.22616140563126488
183,0.18172808359689693,0.22327585783247594
184,0.18093202633939567,0.2273612709138159
185,0.18079348968179407,0.22417195113859845
186,0.18123514934918403,0.2279870993327774
187,0.18151202834071542,0.22766039804797306
188,0.1806357078549492,0.22651810014732038
189,0.1809687832234411,0.22464101107957718
190,0.18039154423080617,0.22087255813068646
191,0.18063572601891711,0.22578029607936934
192,0.18108576528766196,0.22614141682874606
193,0.18107147383456254,0.22207795499994282
194,0.18085212888553243,0.22521461815137372
195,0.1803504880114809,0.22133418276401545
196,0.18060877028082448,0.22896058175909062
197,0.18066998022484226,0.2269421958890143
198,0.18078435357434214,0.22297397071735967
199,0.18057821053148168,0.22355923597288851
200,0.1802835957828902,0.2278719209467895
201,0.1808620633096673,0.23208008888484985
202,0.17990879236842133,0.2256413644975996
203,0.18046802393229683,0.2269596926015778
204,0.18031910643665483,0.23140931779254528
205,0.1803544000014992,0.22572818373541775
206,0.17988841229072555,0.2202501823193282
207,0.18019001984567573,0.22399657408304408
208,0.1795778838394645,0.22699081650242928
209,0.1798477847774232,0.22925360210518625
210,0.17967168837995798,0.23285400012611804
211,0.1798528003342098,0.2230725286027835
212,0.1797506320366085,0.22075753637677686
213,0.17987436994309486,0.22720513760398756
214,0.17973267206963014,0.22216439797222973
215,0.17992005111475817,0.2296656821019224
216,0.1795114373331705,0.22473175824032382
217,0.17981103107630925,0.22515024813665319
218,0.17940407798227256,0.22426414559745544
219,0.1795316828003706,0.22054916745875064
220,0.17970672141309507,0.22232440952942853
221,0.17891070031393885,0.22434258360231424
222,0.1794278594741355,0.2252373670797613
223,0.17973375491988086,0.223423773612355
224,0.17875939021884377,0.22674656731735068
225,0.1789754821482494,0.2223812073764049
226,0.17925568254221175,0.2299426755742362
227,0.17885440325619656,0.22070981897115002
228,0.17930156005516154,0.22055489824186092
229,0.17866617263573548,0.22896364926738455
230,0.17896063436096038,0.2296930671844368
231,0.17882791500340753,0.21937512769539466
232,0.17890858038515547,0.22944974166416318
233,0.17856023420825043,0.22264684495769604
234,0.1788287178988684,0.22767767998012944
235,0.17840217874438993,0.2306678628286947
236,0.1787272317926796,0.2292974150915637
237,0.17826871927674043,0.22455068765820196
238,0.17856282058720335,0.22651396403246749
239,0.1787774824489797,0.2245639760244402
240,0.17798475364672242,0.22631956506088807
241,0.17848340396329632,0.23020044762149644
242,0.17848587108050046,0.23167696435121682
243,0.17840870887794988,0.22314788567827265
244,0.17839255357555278,0.22388932816959647
245,0.17874422879640314,0.22408938595862227
246,0.1788267161577809,0.22287529117197177
247,0.1784978261861352,0.22350587161519353
248,0.1776579046908378,0.2305510058301299
249,0.1779052847413838,0.2173596449713899
